Index,Time,Process Speed Ratio,Environment,Outer Temp,Page Count,Inner Temp,Humidity,LSU Temp,TRC Enable,TRC Elapsed Time,TRC Delta CV Y,TRC Delta CV M,TRC Delta CV C,TRC Delta CV K,TRC Delta DC Y,TRC Delta DC M,TRC Delta DC C,TRC Delta DC K,TRC Delta VPP Y,TRC Delta VPP M,TRC Delta VPP C,TRC Delta VPP K,TRC Delta LD Y,TRC Delta LD M,TRC Delta LD C,TRC Delta LD K,TRC CMS ERR 1 Y,TRC CMS ERR 2 Y,TRC CMS ERR 3 Y,TRC CMS ERR 4 Y,TRC CMS ERR 5 Y,TRC CMS ERR 6 Y,TRC CMS ERR 7 Y,TRC CMS ERR 8 Y,TRC CMS ERR 1 M,TRC CMS ERR 2 M,TRC CMS ERR 3 M,TRC CMS ERR 4 M,TRC CMS ERR 5 M,TRC CMS ERR 6 M,TRC CMS ERR 7 M,TRC CMS ERR 8 M,TRC CMS ERR 1 C,TRC CMS ERR 2 C,TRC CMS ERR 3 C,TRC CMS ERR 4 C,TRC CMS ERR 5 C,TRC CMS ERR 6 C,TRC CMS ERR 7 C,TRC CMS ERR 8 C,TRC CMS ERR 1 K,TRC CMS ERR 2 K,TRC CMS ERR 3 K,TRC CMS ERR 4 K,TRC CMS ERR 5 K,TRC CMS ERR 6 K,TRC CMS ERR 7 K,TRC CMS ERR 8 K,TCC TC Y,TCC TC M,TCC TC C,TCC TC K,TCC CT Y,TCC CT M,TCC CT C,TCC CT K,TCC OT Y,TCC OT M,TCC OT C,TCC OT K,TCC CV Y,TCC CV M,TCC CV C,TCC CV K,TCC SM Y,TCC SM M,TCC SM C,TCC SM K,TCC DOT Y,TCC DOT M,TCC DOT C,TCC DOT K,TCC TA Y,TCC TA M,TCC TA C,TCC TA K,TCC EA Y,TCC EA M,TCC EA C,TCC EA K,TCC Page Y,TCC Page M,TCC Page C,TCC Page K,TCC BM Y,TCC BM M,TCC BM C,TCC BM K,LSU Temp MIN,LSU Temp MAX,LSU Temp AVG,LSU Temp DIF,ClassBinary
241,1592062.956,100,1,0,349,0,7,25,2,0,0,0,0,-1,0,0,0,27,0,0,0,0,-14,10,4,-15,0,1,1,-9,-10,6,19,-12,0,0,-4,-10,2,10,28,-8,0,0,-3,4,9,13,5,5,-3,-3,-4,0,1,-3,-5,4,139.6224747,141.6275253,141.0151515,134.5214646,144.6325758,144.6325758,144.6325758,132.9621212,-0.508838384,-0.508838384,-0.508838384,-0.460858586,141,141.6426768,142.584596,142.594697,4,3.15530303,3,9.856060606,155430385,204293645,176668796,700823818,2823623248,4427145581,3875594407,15507315691,3565034.245,5589682.455,4893246.905,19579661.87,178,178,178,348,-3,-3.84469697,-4,2.856060606,290,315,301.9520202,4,0
242,1593845.356,100,1,2,449,2,3,26,2,0,0,0,0,0,0,0,0,-1,0,0,0,0,6,18,25,7,0,2,7,7,15,17,26,7,0,1,2,9,10,15,10,21,0,-2,1,-1,3,5,6,29,-3,-4,-1,-2,-12,-6,2,-2,139.8125855,141.4719562,140.4309166,131.8057456,139.9398085,139.9398085,139.9398085,129.6128591,-0.109439124,-0.109439124,-0.109439124,-0.242134063,141,141.0109439,141.5212038,140.2188782,4.444596443,3.689466484,3,10.749658,433143612,741110020,622288203,703390584,2611075347,4093340278,3582359105,14356381380,3571739.637,5599429.777,4900410.408,19639081.42,219,219,219,414,-2.555403557,-3.310533516,-4,3.749658003,297,323,310.9439124,1,0
243,1600866.146,100,1,5,221,9,14,43,2,1,-1,0,-1,0,82,0,0,25,3,0,0,0,-11,23,15,-13,0,-18,-30,-21,-25,-44,-75,-27,0,-9,-8,-11,-16,-14,-1,56,0,-3,-1,-1,7,17,42,53,3,8,3,3,9,5,-5,0,139.416771,137.1301627,137.5894869,129.9136421,142.5231539,142.5231539,142.5231539,131.7647059,-0.344180225,-0.344180225,-0.344180225,-0.339173967,140.0225282,141,140.3341677,140.3979975,5,3.644555695,3,10.62453066,235841456,337854396,308777085,420499033,2864117948,4486707943,3925011861,15716274631,3584420.367,5615192.345,4912202.962,19669657.58,218,218,218,218,-2,-3.355444305,-4,3.624530663,284,327,313.2753442,17,1
244,1602159.956,100,1,0,349,0,2,21,2,0,0,-1,0,0,0,45,15,10,-3,0,20,0,17,25,25,20,0,7,12,11,10,39,63,30,0,-2,-8,-3,5,21,12,-28,0,-2,-3,6,12,13,15,23,15,12,8,0,1,-7,3,1,139.3813038,136.6789668,130.6396064,132.4305043,144.7527675,144.7527675,144.7527675,133.1599016,-0.419434194,-0.419434194,-0.419434194,-0.580565806,140.6801968,140.7367774,140.702337,142.4194342,5,3,2.130381304,10.40098401,44480653,63635920,65007387,528027750,2918834454,4568122559,3996004896,16008578999,3590030.347,5618663.913,4914982.412,19690491.99,244,244,244,343,-2,-4,-4.869618696,3.40098401,285,306,293.295203,22,1
245,1605193.356,100,1,5,664,7,9,31,2,0,0,0,0,0,-14,3,41,-32,0,0,0,0,-8,-4,1,-18,0,0,8,5,7,-6,-21,38,0,-3,1,-6,-7,-12,4,13,0,-5,-13,-21,-19,-16,-23,-42,1,-3,-1,5,2,4,-7,1,134.7847896,135.2184466,125.6472492,129.6569579,146.0631068,146.0631068,146.0631068,131.8009709,-0.215210356,-0.215210356,-0.215210356,-0.614886731,140,140,140,141.697411,5,3,1,11.12783172,1027292,2702028,4792788,921639592,4440548356,6946429776,6075786564,24396456244,3592469,5619906,4915666,19737968.29,100,100,100,639,-2,-4,-6,4.127831715,286,317,302.2928803,10,1
246,1607948.556,100,0,0,800,2,4,31,2,0,0,0,0,0,41,1,10,-2,0,0,0,0,-10,3,-15,3,0,-3,-6,-7,-6,-9,-8,-16,0,1,3,7,6,12,9,27,0,2,4,6,8,22,14,22,-9,-10,-8,-6,-5,-9,7,0,128.4595253,131.4741327,121.6518564,130.3207547,139.1570298,139.1570298,139.1570298,129.6944614,-0.4686549,-0.4686549,-0.4686549,-0.248326233,140,140,140,140,4.186244674,3,1,10.03651856,3714942,7047152,11105242,1084171535,5906615115,9236529986,8077390204,32532385442,3594833.395,5621484.282,4916148.116,19800338.36,209,209,209,723,-2.813755326,-4,-6,3.036518564,295,326,311.1472915,0,0
247,1608694.556,100,0,0,304,0,3,23,53,0,0,0,0,-1,4,22,11,58,0,0,0,0,-4,4,13,-3,0,1,-2,6,21,28,8,-36,0,-3,-6,0,-2,-13,-21,-5,0,-3,1,2,1,-15,12,35,9,16,16,15,10,12,1,-1,125.3047896,127.7750363,119.3642961,131.4165457,139.1175617,139.1175617,139.1175617,129.1320755,-0.869375907,-0.869375907,-0.869375907,-0.497822932,140,140,140,139.0188679,3.074020319,2.087082729,1,10,2609160,6895880,12372600,496209572,2477645788,3873990850,3387536616,13675678246,3595793.405,5622537.087,4916501.502,19848323.01,100,100,100,295,-3.925979681,-4.912917271,-6,3,306,329,318.3962264,8,1
248,1610431.696,100,0,0,387,0,8,22,2,0,0,0,0,1,25,23,36,-30,0,0,0,0,0,-3,-6,-11,0,-5,-4,-16,-22,-29,-3,53,0,-4,-3,-10,-6,1,18,-22,0,-3,-6,-9,-6,4,-9,-32,-5,-6,-7,-9,-8,4,-1,0,125.6146459,127.5030012,119.1680672,129.9915966,139.5030012,139.5030012,139.5030012,129.7058824,-0.4969988,-0.4969988,-0.4969988,-0.271308523,140,140,140,139.9879952,3,2,1,10,80190630,82800486,86134842,731582229,2995578812,4683754528,4095580436,16564163148,3595890,5622705,4916599,19884663.38,101,101,101,368,-4,-5,-6,3,309,331,320.665066,1,1
249,1611842.696,100,0,0,208,0,0,22,2,0,0,0,0,0,-16,9,-5,11,0,0,0,0,17,-15,3,-13,0,4,6,5,10,39,55,-5,0,5,5,5,14,14,-10,3,0,-1,2,6,8,5,-10,24,2,3,-4,-12,-5,-5,-8,-3,129.8761384,136.9489982,136.0947177,131.1803279,139.8306011,139.8306011,139.8306011,129.8360656,-0.096539162,-0.096539162,-0.096539162,-0.091074681,140,140,140,140,1.499089253,1.584699454,1,9.726775956,421973042,696557846,637955395,429936131,1975115579,3088907716,2700079161,10939654213,3597493.151,5626226.834,4918009.546,19926240.7,168,168,168,174,-5.500910747,-5.415300546,-6,2.726775956,312,334,324.6848816,0,0
250,1612360.156,100,0,0,71,1,2,23,51,0,-1,0,0,0,128,-8,40,40,20,0,0,0,48,-38,-16,12,0,-16,-16,-10,25,48,50,83,0,2,1,3,0,-18,-11,-3,0,0,-1,-2,-7,-17,-3,17,4,5,11,12,6,-3,12,0,153.2227979,151.3212435,157.4559585,131.9378238,139.5440415,139.5440415,139.5440415,129.5544041,-0.134715026,-0.134715026,-0.134715026,-0.124352332,139.3108808,140,140,140,1.207253886,2.689119171,1.113989637,10,771583875,1238120791,1460610636,860313142,696217331,1091720856,954761501,3850308351,3606865.409,5655787.062,4946020.352,19949112.59,55,55,55,66,-5.792746114,-4.310880829,-5.886010363,3,312,335,323.9430052,1,1
251,1639540.356,100,1,5,57,9,11,55,13,0,1,1,1,0,-197,-95,-148,-30,-20,0,-20,0,-50,-36,-49,-8,0,17,18,12,-44,-91,-111,-96,0,11,19,17,5,13,20,-18,0,16,20,13,0,-7,-26,-98,1,-2,-2,3,9,4,-7,5,148.1729011,138.8927681,148.713217,126.8071488,139.6242727,139.6242727,139.6242727,129.6758105,-0.294264339,-0.294264339,-0.294264339,-0.294264339,139.7788861,140.7049044,140.7788861,140.0266002,2,3,2,10,3348897756,3948464914,2531806664,8714409771,4370501256,6837379251,6003240688,24040118133,3632782.539,5683488.451,4990057.967,19982902.95,58,58,58,81,-5,-4,-5,3,280,335,303.4605154,32,1
252,1666676.356,100,0,0,3,0,2,0,13,6,1,0,0,0,-37,0,0,-47,0,0,0,0,20,33,33,48,0,11,6,4,7,0,10,-30,0,4,1,8,7,-1,-34,-23,0,0,-2,-3,-5,-7,-14,0,-14,-15,-9,-10,-6,-4,4,-1,143,136,144,129,140,140,140,130,0,0,0,0,140,141,141,140,2,3,2,10,1267776,1267776,1267776,1034106,21809220,34103478,29948694,119931048,3634588,5683763,4991145,19988432,1,1,1,1,-5,-4,-5,3,281,281,281,55,1
253,1675416.556,100,1,5,870,5,12,40,2,0,0,0,0,0,-16,0,0,-6,0,0,0,0,-2,3,-16,10,0,6,11,14,14,34,19,9,0,-4,-3,-8,-16,-22,-17,-6,0,3,5,8,14,5,16,4,2,4,1,5,4,12,10,0,153.6377392,146.6724522,154.3141967,136.0814419,146.129061,146.129061,146.129061,134.2256342,-0.658210948,-0.658210948,-0.658210948,-0.608811749,143.5919003,144.5100134,144.5723186,143.505563,2.17623498,3,1.579439252,9.915442813,1388373568,2082682537,2198477553,2266263433,8199931823,12820098138,11279349911,45062111897,3649052.6,5705266.378,5019569.134,20054061.79,450,450,450,855,-4.82376502,-4,-5.420560748,2.915442813,263,303,282.552737,40,0
254,1676525.356,100,1,0,478,1,7,21,2,0,0,0,0,0,0,0,0,-27,0,0,0,0,-14,-6,-17,-23,0,-7,-10,-9,-7,-15,5,7,0,1,-1,-4,10,10,10,10,0,-1,-5,-6,-15,-17,-33,-25,6,-1,-2,-2,-12,-11,-14,-4,150.9590336,148.875,151.5231092,132.8067227,144.8088235,144.8088235,144.8088235,133.4978992,-0.823529412,-0.823529412,-0.823529412,-0.755252101,144,144.789916,145,143.0808824,4,3.034663866,2.540966387,10.24789916,505122190,652231538,553986246,581859672,3494930071,5453290364,4797873244,19154259400,3670926.687,5728007.497,5039636.176,20119766.61,275,275,275,474,-3,-3.965336134,-4.459033613,3.24789916,290,311,296.7594538,19,0
255,1679340.956,100,1,2,735,0,6,35,2,0,0,0,0,0,5,0,0,7,0,0,0,0,-7,24,4,-19,0,2,3,7,19,-2,-20,-9,0,-4,-3,-9,-16,-11,24,22,0,0,2,3,1,18,26,2,-5,1,0,-6,7,5,6,3,141.8227676,145.7791411,140.5603272,133.5964554,146.1008862,146.1008862,146.1008862,134.1329243,-0.406271302,-0.406271302,-0.406271302,-0.391956374,142.4096796,144.8118609,144.6789366,142.9584185,4,3.961145194,2.959781868,10.71847307,543900590,908077307,781434366,1337311022,5413839613,8433870294,7416271810,29594336313,3690266.901,5748879.628,5055221.755,20173093.32,439,439,439,689,-3,-3.038854806,-4.040218132,3.718473074,293,328,309.2297205,14,0
256,1680534.556,100,1,0,496,0,6,25,2,0,-1,-1,-1,-1,75,57,0,61,0,0,4,0,28,25,25,6,0,-15,-21,-24,-30,18,9,6,0,-8,-13,-1,-1,10,-6,40,0,-2,5,13,34,32,60,104,6,8,8,11,0,-6,0,-2,143.2701998,148.3588184,141.8297133,134.6585578,142.7940921,142.7940921,142.7940921,131.785404,-0.739357081,-0.739357081,-0.739357081,-0.681146829,142.7758471,143.8627281,143.0278019,141.3918332,3.023457863,4.492615117,2,10.69417897,165737258,228874583,225112700,713525860,4262819655,6650565605,5831537048,23295058396,3703404.95,5777894.77,5066345.747,20238707.34,391,391,391,490,-3.976542137,-2.507384883,-5,3.694178975,307,332,320.4847958,10,1
257,1682738.956,100,1,0,751,1,6,27,2,0,0,1,-1,1,38,-50,51,-20,0,0,16,0,-23,-49,25,-10,0,0,3,11,-4,-31,-30,21,0,7,14,13,23,37,29,-20,0,-10,-20,-22,-20,-13,-20,-28,-3,-7,0,3,1,6,-1,4,137.12954,139.2972155,145.8026634,134.0641646,139.2197337,139.2197337,139.2197337,134.2300242,-0.88559322,-0.88559322,-0.88559322,-0.478813559,140.0054479,141.0048426,139.0696126,143.1791768,3.030871671,5,2,11.27542373,6234232,17599792,28944868,1190113231,6130490506,9572863581,8375931191,33531919317,3710846.666,5794589.254,5070027.069,20297519.98,147,147,147,709,-3.969128329,-2,-5,4.275423729,312,339,325.903753,2,1
258,1685076.556,100,0,0,592,0,2,22,2,0,0,-1,0,0,-40,24,-24,-6,0,0,0,0,8,27,11,-4,0,8,10,4,34,39,76,18,0,-1,-1,-6,-4,-29,-17,19,0,3,8,12,6,16,16,44,3,3,-2,-8,-6,-8,0,-4,132.9554551,132.8644287,143.12847,131.2808263,139.0542285,139.0542285,139.0542285,129.7830859,-0.213040671,-0.213040671,-0.213040671,-0.212395094,140,140.0296966,139,140.012266,3.072304713,5,2,11,1546458,4148748,7402175,1016429267,5752714143,8982282627,7860903216,31549450331,3713679.39,5798536.855,5074732.101,20367367.55,197,197,197,492,-3.927695287,-2,-5,4,318,340,329.9670755,5,1
259,1687502.456,100,1,0,302,2,5,37,53,0,0,0,0,0,34,4,-11,46,0,0,0,0,6,5,1,4,0,-8,-12,-11,-29,-32,-44,-29,0,0,-8,2,-2,16,2,-22,0,2,5,-1,6,-2,-12,-2,7,15,6,4,6,5,2,-3,129.599319,130.8649262,139.6821793,134.5618615,145.0136209,145.0136209,145.0136209,133.6696935,-0.657207719,-0.657207719,-0.657207719,-0.431328036,140,140,139,142.7582293,2.366628831,3.7446084,2,10.64131669,2452015,6846705,11971449,613780752,3272418956,5109482156,4472132558,17974829493,3714351.656,5799411.198,5076100.381,20402512.94,100,100,100,296,-4.633371169,-3.2553916,-5,3.641316686,303,340,320.7627696,15,1
260,1689377.756,100,1,0,389,0,9,28,2,0,0,0,0,0,34,34,28,7,0,0,0,0,-15,14,25,4,0,-4,1,4,8,-3,-11,24,0,-6,-8,-17,-9,-12,-4,-7,0,-8,-15,-13,-21,-13,-11,-20,-5,-9,-5,-1,-7,-3,-7,5,127.0446999,129.0421456,135.1289911,135.8786718,147.9578544,147.9578544,147.9578544,135.0983397,-0.042145594,-0.042145594,-0.042145594,-0.471264368,140,140,139,144,2,3,2,10,123915,346005,604989,703913474,2908554167,4541297153,3975036053,16002105454,3714615,5799611,5076572,20436633.73,100,100,100,376,-5,-4,-5,3,307,335,321.4418902,9,1
261,1691691.356,100,1,4,204,5,9,29,2,0,0,0,1,0,-8,7,2,-7,0,0,0,0,2,-5,-33,-10,0,3,-2,-2,-3,24,35,-12,0,0,4,6,4,-12,-11,6,0,5,7,9,14,8,4,4,-3,-4,0,-3,1,-4,2,1,133.4887348,129.9636049,135.2010399,136.0103986,147.9358752,147.9358752,147.9358752,135.9393414,-0.022530329,-0.022530329,-0.022530329,-0.019064125,140.1421144,140,139.2131716,144,1.573656846,2.013864818,1.197573657,10.18544194,443369065,735836326,685322613,465665783,2143744255,3347291935,2929854805,11814827738,3715171.782,5801038.258,5077565.367,20476066.79,165,165,165,167,-5.426343154,-4.986135182,-5.802426343,3.185441941,306,335,322.4766031,1,1
262,1695753.756,100,1,0,83,1,4,39,51,0,-1,-1,-1,-1,112,170,174,53,20,8,0,0,47,25,25,14,0,-5,5,22,34,41,71,161,0,-14,-19,-21,-20,26,8,71,0,-18,-21,-27,-23,-11,3,29,-4,4,0,0,5,2,-8,-8,156.6066176,150.9522059,155.2830882,138.2904412,147.6654412,147.6654412,147.6654412,135.6691176,-0.334558824,-0.334558824,-0.334558824,-0.330882353,142.2279412,141.1801471,141.9044118,143.25,1.121323529,1.1875,1.180147059,10.27941176,846798667,1373333494,1676261893,871450047,1012628801,1579780889,1383840793,5575247538,3722525.14,5807625.316,5087057.085,20496691.36,57,57,57,78,-5.878676471,-5.8125,-5.819852941,3.279411765,295,334,308.4669118,10,1
263,1724777.356,100,1,3,65,3,4,38,13,0,1,1,1,1,-200,-200,-200,-30,-20,-8,-20,0,-50,-50,-50,-7,0,17,11,-6,-13,-33,-112,-193,0,16,22,15,-6,-41,-24,-100,0,19,22,13,-11,-36,-43,-119,-5,-9,-4,-5,4,6,14,10,173,162,176,132.0547945,147,147,147,131.489726,-1,-1,-1,-0.297945205,142,143,143,142.2979452,2,2,2,11,1194864,3688544,3613792,6787949781,4378979168,6808256816,5979021200,23986769373,3749048,5828779,5119005,20536240.69,54,54,54,63,-5,-5,-5,4,281,319,293.7833904,1,1
264,1746095.356,100,1,2,10,1,2,0,13,6,0,0,0,1,50,-34,-20,-55,0,0,0,0,12,15,-2,42,0,-8,-18,-23,-44,-68,-51,-47,0,5,11,21,28,39,45,29,0,9,13,20,36,45,40,45,-6,-11,-14,-1,-8,-6,-4,-2,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,5578419,17220574,16871582,4677278032,20443984078,31785466111,27914043325,1.12E+11,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,282,282,282,38,1
265,1765446.556,100,1,0,10,0,3,0,13,6,0,0,1,-1,0,-12,0,-6,0,0,0,0,-2,6,8,-1,0,1,0,-4,-4,-6,-5,-2,0,4,2,0,5,1,7,7,0,0,-3,-4,-6,-10,-15,-22,-4,2,8,5,9,12,7,1,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,29667,91582,89726,24874576,108724654,169040623,148451725,595645645,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,282,282,282,0,0
266,1768259.816,100,0,0,10,0,0,0,13,6,0,0,0,0,-2,0,0,-12,0,0,0,0,1,-2,-2,5,0,-4,-1,-10,-9,-21,-8,2,0,-1,1,1,5,2,-2,-6,0,1,1,2,-4,1,-10,-10,1,-3,-5,2,-4,-6,-5,0,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,5115,15790,15470,4288720,18745630,29144935,25595125,102697525,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,283,283,283,0,0
267,1805441.156,100,0,0,10,0,3,0,13,6,0,0,0,0,-3,7,0,0,0,0,0,0,10,4,9,2,0,1,-4,-2,-9,5,-1,13,0,0,-3,-3,-2,-4,-13,-19,0,0,-2,0,0,-6,3,3,0,0,2,-7,1,5,4,0,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,7161,22106,21658,6004208,26243882,40802909,35833175,143776535,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,284,284,284,0,0
268,1831720.356,100,0,0,10,0,4,0,13,6,0,0,0,0,-14,15,0,-4,0,0,0,0,15,-2,-2,5,0,3,8,11,7,24,19,-8,0,-3,-7,-7,-15,-20,-32,-14,0,0,2,2,1,3,-3,9,-1,1,8,8,-1,2,-1,2,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,12276,37896,37128,10292928,44989512,69947844,61428300,246474060,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,284,284,284,0,0
269,1853275.956,100,0,0,10,0,5,0,13,6,0,0,0,0,-14,12,0,-14,0,0,0,0,11,-12,4,9,0,-1,-1,-3,2,10,19,9,0,0,-1,0,-1,1,-12,-6,0,-1,-2,-5,-2,-10,-9,8,2,-2,-10,-7,-1,-7,-2,-6,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,12276,37896,37128,10292928,44989512,69947844,61428300,246474060,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,283,283,283,0,1
270,1854838.496,100,0,0,10,0,0,0,13,6,0,0,0,0,-13,6,0,6,0,0,0,0,3,12,-3,-3,0,7,9,8,22,14,30,14,0,-2,-1,-3,-4,-15,-3,-6,0,0,1,3,2,0,8,9,-1,-3,-2,-2,-5,-1,1,1,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,5115,15790,15470,4288720,18745630,29144935,25595125,102697525,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,284,284,284,0,0
271,1891727.942,100,0,0,10,0,3,0,13,6,0,0,0,0,4,-14,0,8,0,0,0,0,0,12,0,-7,0,4,6,5,12,14,8,1,0,1,4,4,-2,1,15,37,0,0,1,1,0,0,5,0,-1,7,8,2,6,4,4,1,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,9207,28422,27846,7719696,33742134,52460883,46071225,184855545,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,283,283,283,0,0
272,1916596.342,100,1,0,10,0,0,0,13,6,0,0,0,0,4,-8,0,9,0,0,0,0,0,3,4,-5,0,-5,-10,-2,-2,-6,-21,-14,0,2,2,3,6,6,20,22,0,-2,-2,0,-7,6,5,-4,-2,-3,0,-2,-2,1,2,0,173,162,176,133,147,147,147,130,-1,-1,-1,0,142,143,143,142,2,2,2,11,1069035,3300110,3233230,896342480,3917836670,6091291415,5349381125,21463782725,3749048,5828779,5119005,20539339,54,54,54,9,-5,-5,-5,4,283,283,283,0,0
273,2018505.728,100,1,2,10,1,4,30,13,8,0,0,0,0,6,-12,0,8,0,0,0,0,0,5,-2,2,0,0,4,6,3,1,-13,4,0,0,2,2,4,22,17,4,0,2,3,0,4,11,9,2,4,3,-3,5,2,8,-5,0,99.15127432,89.94957523,99.0241162,73.92847355,143.8673609,143.8673609,143.8673609,130,-0.552480132,-0.552480132,-0.552480132,0,141.1066045,141.661003,142.1085229,141.1115374,2,2,2,11,346465800,350769960,350640936,2012182726,13685064588,21273193839,18682766222,74949537198,3750300.608,5829753.166,5119840.072,20539635.17,57,57,57,12,-5,-5,-5,4,251,281,276.0613867,30,0
274,2023749.082,100,1,2,876,5,7,46,2,0,0,0,-1,0,9,-6,0,5,0,0,0,0,0,-22,-22,27,0,-10,-16,-14,-28,-7,19,-14,0,1,-1,2,15,-5,-21,-20,0,0,-1,4,9,-20,-29,-31,0,-10,0,-2,-6,-11,-2,0,122.0967897,120.9592717,122.2558697,119.6966938,115.1447053,115.1447053,115.1447053,119.6372784,-0.552946814,-0.552946814,-0.552946814,-0.633924293,142.9017729,143.6885482,143.6123622,142.9487302,2.519885002,2.415908002,2.094393867,8.758505031,1387874982,2184371957,2313756623,1877383867,7895203079,12252573611,10767547589,43015694616,3782788.992,5870688.699,5159137.408,20610990.55,457,457,457,861,-4.480114998,-4.584091998,-4.905606133,1.758505031,252,298,276.7508385,16,0
275,2024610.542,100,1,0,477,0,6,23,2,0,1,1,1,0,-77,0,0,-37,0,0,0,0,-14,-50,-25,-40,0,8,22,27,35,30,37,77,0,2,-2,-9,-11,-7,2,-43,0,1,-8,-13,-23,-29,-46,-56,30,32,20,9,8,10,4,-4,125.3275676,124.3210811,129.0064865,126.6378378,124.3675676,124.3675676,124.3675676,126.4248649,-0.461621622,-0.461621622,-0.461621622,-0.762162162,142.1351351,142.387027,142.5967568,140.8886486,4.006486486,3,3,9,307993322,383383326,318214551,573335550,3520179976,5450675035,4788794555,19116169260,3805394.184,5892450.703,5176891.077,20665878.28,200,200,200,397,-2.993513514,-4,-4,2,286,309,294.1264865,23,1
276,2026833.342,100,0,1,695,1,5,36,2,0,0,0,0,0,0,0,0,42,0,0,0,0,-12,11,0,-25,0,4,-1,-8,13,11,-3,-15,0,-2,-2,2,-2,-15,-25,5,0,-1,2,-1,-13,-7,5,-13,-8,-12,-6,-3,-10,-17,-10,5,122.9856688,124.0724522,124.1202229,138.3694268,126.3320064,126.3320064,126.3320064,129.4490446,-0.452229299,-0.452229299,-0.452229299,-0.415605096,141,141,141,140,4.366242038,3,2.656847134,12.74681529,443937817,758343015,635668760,969910401,4797783191,7419358044,6518509784,26100103820,3819685.436,5906920.381,5189726.475,20779957.52,605,605,605,654,-2.633757962,-4,-4.343152866,5.746815287,289,325,306.4769108,13,1
277,2027540.142,100,1,0,113,0,5,23,51,0,-1,-1,0,0,95,0,0,51,7,0,0,0,-25,25,4,-6,0,-20,-27,-21,-42,-69,-80,-60,0,-4,-2,2,-1,22,37,65,0,1,5,6,23,29,45,58,9,12,3,2,3,-3,-4,-6,124.1648746,125.4695341,123.5232975,150.8817204,130.1505376,130.1505376,130.1505376,129.5770609,-0.562724014,-0.562724014,-0.562724014,-0.548387097,140.2544803,140.3333333,141,140.5878136,3.075268817,3,2,20,8468080,14674584,14590693,173079508,1068408777,1651793147,1450297485,5873393464,3829254.262,5920238.642,5198025.527,21051119.09,110,110,110,109,-3.924731183,-4,-5,13,304,327,317.218638,13,1
278,2028810.542,100,1,0,354,0,3,26,2,0,0,0,0,0,-41,32,0,20,-7,0,0,0,-4,3,25,-28,0,17,24,24,32,59,93,49,0,-5,-9,-16,-7,-1,-14,-37,0,-4,-6,-7,-6,-15,-13,20,0,-1,-2,-6,-1,3,-5,1,123.2305795,122.3797781,122.5548705,121.4093711,134.0221948,134.0221948,134.0221948,129.8483354,-0.695437731,-0.695437731,-0.695437731,-0.623921085,140,140,141,144,2.471023428,1.451294698,1.355117139,16.59679408,168746348,223100869,196358702,495723536,3107652613,4803302239,4216953414,17116603635,3831690.118,5922519.356,5199522.379,21105306.25,251,251,251,350,-4.528976572,-5.548705302,-5.644882861,9.596794081,306,332,320.9593095,3,1
279,2031890.542,100,0,0,600,0,4,31,2,0,-1,0,-1,0,114,22,0,22,12,0,0,0,-21,18,11,10,0,-13,-18,-17,-22,-49,-84,-19,0,-5,-4,0,-16,-11,8,34,0,3,3,8,12,38,33,11,-5,1,1,3,-5,-7,1,0,123.2788226,119.417825,123.1921504,122.6647588,137.9509403,137.9509403,137.9509403,129.5388389,-0.156173344,-0.156173344,-0.156173344,-0.442354865,139.0269828,140,140.0081766,140.1128373,2,1,1,9.616516762,201727368,203439726,205429038,855434099,4687878128,7244453441,6360111115,25858659870,3832921.361,5923365.316,5200223.368,21143376.51,199,199,199,561,-5,-6,-6,2.616516762,303,334,315.9370401,5,1
